enabled,postOnly,priceIncrement,sizeIncrement,minProvideSize,last,bid,ask,price,type,baseCurrency,quoteCurrency,underlying,restricted,highLeverageFeeExempt,change1h,change24h,changeBod,quoteVolume24h,volumeUsd24h,tokenizedEquity
True,False,2.5,1e-05,1e-05,5932.5,5807.5,5915.0,5915.0,spot,TRYBBULL,USD,,False,True,-0.0016877637130801688,-0.0029498525073746312,-0.0029498525073746312,0.0,0.0,
True,False,0.5,1e-05,1e-05,6352.0,6531.5,6561.5,6531.5,spot,TRYBHALF,USD,,False,True,0.0007661074082586379,-0.0008413645403090103,-0.0013760415870346305,0.0,0.0,
True,False,0.5,1e-05,1e-05,5179.0,5186.0,5233.5,5186.0,spot,TRYBHEDGE,USD,,False,True,0.0010616735836309237,0.0011583011583011582,0.0013516122803630044,0.0,0.0,
True,False,5e-05,1.0,1.0,0.2263,0.22925,0.23995,0.22925,spot,UNISWAPBEAR,USD,,False,True,0.015728843597696055,0.2210386151797603,0.11720272904483431,409.0834,409.0834,
True,False,0.25,0.0001,0.0001,828.5,827.75,828.5,828.5,spot,UNISWAPBULL,USD,,False,True,-0.02729674200176108,-0.21469194312796208,-0.1664989939637827,2910.102925,2910.102925,
True,False,1.0,1e-05,1e-05,3818.0,3775.0,3815.0,3815.0,spot,USDTBEAR,USD,,False,True,0.0,-0.000785751702462022,0.0,9.96498,9.96498,
True,False,2.5,1e-05,1e-05,9097.5,9097.5,9100.0,9097.5,spot,USDTBULL,USD,,False,True,0.0,0.0,0.0,119.632125,119.632125,
True,False,0.25,1e-05,1e-05,6170.75,6169.25,6181.0,6170.75,spot,USDTHALF,USD,,False,True,0.0,0.0,0.0,0.0,0.0,
True,False,0.5,1e-05,1e-05,4625.0,4592.0,4608.0,4608.0,spot,USDTHEDGE,USD,,False,True,-0.00010849517196484756,-0.00021696680407897592,-0.00010849517196484756,0.0,0.0,
True,False,5e-08,1000.0,1000.0,0.0001722,0.00017725,0.00017985,0.00017725,spot,VETBEAR,USD,,False,True,-0.006446188340807175,0.2774774774774775,0.16611842105263158,1363.7374,1363.7374,
True,False,5e-08,1000.0,1000.0,0.00018,0.0001773,0.00018005,0.00018,spot,VETBEAR,USDT,,False,True,0.0,0.2968299711815562,0.19086999669202778,824.6439,824.597835391746,
True,False,0.001,0.01,0.01,4.01,3.983,4.033,4.01,spot,VETBULL,USD,,False,True,0.010075566750629723,-0.25353685778108714,-0.16822236050611905,109634.86221,109634.86221,
True,False,0.001,0.01,0.01,4.027,3.982,4.035,4.027,spot,VETBULL,USDT,,False,True,0.007505629221916437,-0.24672652450430227,-0.1552338997272918,19406.05161,19404.967587957064,
True,False,0.5,1e-05,1e-05,120.5,130.0,131.0,130.0,spot,VETHEDGE,USD,,False,True,0.0,0.09243697478991597,0.056910569105691054,4076.815155,4076.815155,
True,False,1.0,1e-05,1e-05,3819.0,3777.0,3872.0,3819.0,spot,XAUTBEAR,USD,,False,True,0.0,-0.003652491521001826,0.0,4.92651,4.92651,
True,False,2.5,1e-05,1e-05,5585.0,5602.5,5677.5,5602.5,spot,XAUTBULL,USD,,False,True,0.0,0.003133393017009848,0.0004464285714285714,0.0,0.0,
True,False,0.25,1e-05,1e-05,6256.0,6016.5,6070.0,6070.0,spot,XAUTHALF,USD,,False,True,4.118785781951481e-05,0.0028913672036348617,0.0009481799068310179,0.0,0.0,
True,False,0.5,1e-05,1e-05,4908.0,5057.5,5129.5,5057.5,spot,XAUTHEDGE,USD,,False,True,0.00019776525264511026,-0.004233116755266785,-0.001874876652851786,0.0,0.0,
True,False,0.00025,0.1,0.1,0.91575,0.90525,0.914,0.914,spot,XLMBEAR,USD,,False,True,0.026389668725435148,0.31086410899964145,0.1266563944530046,2541.73405,2541.73405,
True,False,0.001,0.01,0.01,4.26,4.226,4.279,4.26,spot,XLMBULL,USD,,False,True,-0.015711645101663587,-0.25250043867345145,-0.12901247188713966,8002.72079,8002.72079,
True,False,1e-08,10000.0,10000.0,5.89e-06,5.98e-06,6.09e-06,5.98e-06,spot,XRPBEAR,USD,,False,True,-0.0033333333333333335,0.2943722943722944,0.14779270633397312,22055.9208,22055.9208,
True,False,1e-08,10000.0,10000.0,6.04e-06,6.01e-06,6.1e-06,6.04e-06,spot,XRPBEAR,USDT,,False,True,0.015126050420168067,0.3045356371490281,0.17738791423001948,534.6336,534.603735367104,
True,False,5e-06,10.0,10.0,0.01315,0.01314,0.013205,0.01315,spot,XRPBULL,USD,,False,True,-0.011278195488721804,-0.27388183324130316,-0.16295353278166771,245316.591005,245316.591005,
True,False,5e-06,10.0,10.0,0.01323,0.01307,0.01323,0.01323,spot,XRPBULL,USDT,,False,True,-0.009730538922155689,-0.2712751308179565,-0.1459005810200129,161786.09075,161777.0533789707,
True,False,1.0,1e-05,1e-05,15790.0,14843.0,14900.0,14900.0,spot,XRPHALF,USD,,False,True,-0.002276684076603723,-0.0490777969238624,-0.027859333202844654,0.0,0.0,
True,False,0.01,0.001,0.001,100.74,104.96,105.29,104.96,spot,XRPHEDGE,USD,,False,True,0.007003741725031181,0.10009432973482864,0.05023013808284971,200.87563,200.87563,
True,False,1e-07,100.0,100.0,0.0005007,0.0005035,0.0005087,0.0005035,spot,XTZBEAR,USD,,False,True,0.02129817444219067,0.2380132776001967,0.11739902352418997,105296.74073,105296.74073,
True,False,1e-07,100.0,100.0,0.0004868,0.0005027,0.000509,0.0005027,spot,XTZBEAR,USDT,,False,True,0.03012295081967213,0.23331697742885182,0.1296629213483146,60420.49055,60417.11546139788,
True,False,0.0001,1.0,1.0,0.2256,0.2228,0.2248,0.2248,spot,XTZBULL,USD,,False,True,-0.02472885032537961,-0.20452937013446568,-0.12324492979719189,22286.705575,22286.705575,
True,False,0.0001,1.0,1.0,0.2225,0.2223,0.2256,0.2225,spot,XTZBULL,USDT,,False,True,-0.037213327563825185,-0.20874822190611664,-0.12020561486753657,103279.03839,103273.26922291554,
True,False,0.5,1e-05,1e-05,7963.0,7360.0,7377.5,7377.5,spot,XTZHALF,USD,,False,True,-0.005660758811240649,-0.037194127243066887,-0.0214219392492373,0.0,0.0,
True,False,0.025,0.001,0.001,247.425,248.775,249.9,248.775,spot,XTZHEDGE,USD,,False,True,0.010253807106598985,0.07706461738283364,0.04264459346186086,27302.46935,27302.46935,
True,False,0.0025,0.01,0.01,9.3925,9.3075,9.42,9.3925,spot,ZECBEAR,USD,,False,True,0.021479064709081022,0.23544886550476818,0.11516770555060848,2161.796625,2161.796625,
True,False,0.0005,0.1,0.1,1.517,1.5185,1.539,1.5185,spot,ZECBULL,USD,,False,True,-0.026290477717217056,-0.2113736691768372,-0.1267970097757332,9890.94425,9890.94425,
